loan_id,no_of_dependents,education,self_employed,annual_income,loan_amount,credit_score,res_assets,com_assets,bank_assets,total_assets,loan_status
2502,4,1,Yes,72000,260000,571,47000,0,42000,89000,1
2503,2,0,Yes,25000,64000,708,69000,2000,35000,106000,1
2504,2,0,No,55000,196000,328,24000,48000,37000,109000,0
2505,3,1,Yes,92000,335000,564,208000,152000,114000,474000,1
2506,3,0,No,90000,190000,693,183000,45000,72000,300000,1
2507,4,0,Yes,59000,150000,626,164000,46000,82000,292000,1
2508,4,1,No,56000,156000,470,99000,107000,70000,276000,0
2509,2,0,Yes,32000,125000,849,4000,53000,44000,101000,1
2510,5,0,No,91000,278000,547,219000,70000,94000,383000,0
2511,0,0,Yes,46000,151000,417,56000,39000,66000,161000,1
2512,4,1,No,73000,149000,358,136000,123000,73000,332000,0
2513,5,0,Yes,13000,31000,826,2000,17000,14000,33000,1
2514,0,0,No,18000,42000,836,13000,19000,20000,52000,1
2515,3,1,No,5000,17000,509,4000,3000,3000,10000,0
2516,2,0,Yes,57000,205000,581,152000,78000,85000,315000,1
2517,4,1,No,3000,11000,359,1000,0,2000,3000,1
2518,5,1,Yes,21000,71000,517,12000,29000,14000,55000,0
2519,1,0,Yes,57000,201000,442,117000,73000,65000,255000,0
2520,1,0,Yes,11000,27000,346,19000,3000,8000,30000,0
2521,5,1,No,93000,340000,742,42000,6000,82000,130000,1
2522,1,1,Yes,35000,81000,626,71000,55000,29000,155000,1
2523,0,0,Yes,82000,288000,619,90000,11000,63000,164000,1
2524,2,0,Yes,75000,179000,734,91000,55000,49000,195000,1
2525,1,1,Yes,70000,256000,420,151000,115000,87000,353000,0
2526,5,0,Yes,39000,83000,600,39000,6000,56000,101000,1
2527,3,1,Yes,47000,132000,440,40000,33000,43000,116000,0
2528,5,0,Yes,17000,52000,820,17000,12000,10000,39000,1
2529,0,1,No,25000,78000,437,58000,0,33000,91000,0
2530,1,0,Yes,4000,14000,468,7000,0,4000,11000,0
2531,0,0,Yes,24000,91000,368,22000,2000,33000,57000,0
2532,4,1,No,57000,219000,871,32000,17000,61000,110000,1
2533,1,1,No,98000,379000,816,218000,122000,85000,425000,1
2534,5,1,No,90000,328000,773,106000,41000,115000,262000,1
2535,3,0,No,8000,30000,576,12000,13000,4000,29000,1
2536,1,1,No,16000,45000,673,19000,27000,13000,59000,1
2537,0,1,Yes,98000,341000,760,215000,94000,136000,445000,1
2538,5,0,Yes,29000,75000,678,34000,30000,37000,101000,1
2539,4,0,Yes,39000,120000,893,60000,47000,52000,159000,1
2540,0,1,Yes,33000,90000,754,61000,39000,47000,147000,1
2541,3,1,Yes,7000,22000,617,16000,4000,9000,29000,1
2542,3,0,Yes,84000,295000,661,146000,34000,109000,289000,1
2543,1,1,Yes,40000,121000,356,105000,25000,50000,180000,0
2544,0,0,Yes,19000,63000,811,11000,1000,19000,31000,1
2545,0,0,No,39000,146000,730,92000,40000,54000,186000,1
2546,5,0,No,74000,180000,792,53000,94000,53000,200000,1
2547,5,0,Yes,59000,160000,798,159000,50000,31000,240000,1
2548,2,0,No,14000,29000,490,6000,16000,13000,35000,0
2549,2,1,Yes,18000,55000,448,29000,3000,13000,45000,0
2550,0,1,Yes,10000,31000,525,19000,17000,14000,50000,0
2551,1,1,No,74000,192000,415,22000,48000,70000,140000,0
2552,5,1,No,27000,106000,496,8000,29000,24000,61000,0
2553,1,0,Yes,36000,131000,543,29000,1000,27000,57000,0
2554,5,1,No,70000,184000,520,47000,119000,38000,204000,0
2555,4,0,Yes,50000,180000,307,53000,56000,33000,142000,0
2556,2,1,No,18000,57000,502,14000,11000,13000,38000,0
2557,2,1,Yes,47000,120000,505,34000,38000,23000,95000,0
2558,2,0,Yes,67000,231000,304,144000,71000,100000,315000,1
2559,5,0,No,58000,175000,719,58000,19000,31000,108000,1
2560,0,1,Yes,59000,227000,855,134000,63000,40000,237000,1
2561,4,0,No,60000,158000,593,68000,48000,64000,180000,1
2562,1,0,Yes,7000,14000,523,7000,11000,9000,27000,0
2563,0,0,Yes,37000,131000,385,106000,68000,49000,223000,0
2564,0,1,Yes,71000,193000,783,39000,48000,50000,137000,1
2565,5,1,Yes,11000,39000,538,4000,13000,16000,33000,1
2566,3,0,Yes,95000,201000,506,168000,8000,110000,286000,0
2567,4,0,Yes,22000,86000,461,14000,30000,21000,65000,1
2568,4,0,Yes,55000,200000,666,38000,47000,79000,164000,1
2569,3,0,Yes,44000,163000,561,55000,80000,40000,175000,1
2570,5,0,No,50000,108000,345,123000,50000,63000,236000,0
2571,4,0,Yes,61000,125000,862,113000,15000,68000,196000,1
2572,3,0,No,81000,223000,686,204000,87000,62000,353000,1
2573,4,1,Yes,70000,196000,708,176000,26000,45000,247000,1
2574,4,0,No,56000,148000,656,96000,92000,65000,253000,1
2575,4,1,No,18000,70000,743,26000,10000,15000,51000,1
2576,2,1,No,36000,121000,408,101000,42000,54000,197000,0
2577,5,1,No,6000,13000,408,10000,3000,9000,22000,0
2578,1,1,Yes,49000,165000,439,75000,14000,72000,161000,0
2579,3,1,Yes,30000,71000,415,20000,57000,25000,102000,0
2580,0,0,Yes,38000,106000,490,33000,65000,31000,129000,0
2581,1,1,Yes,76000,300000,884,133000,36000,108000,277000,1
2582,4,1,No,78000,254000,425,30000,140000,72000,242000,0
2583,0,1,No,68000,217000,730,175000,13000,36000,224000,1
2584,4,1,Yes,59000,173000,657,15000,56000,41000,112000,1
2585,2,0,No,49000,168000,480,22000,89000,27000,138000,0
2586,3,0,Yes,11000,31000,356,13000,1000,16000,30000,0
2587,1,0,Yes,98000,360000,629,280000,41000,112000,433000,1
2588,1,1,Yes,12000,47000,667,11000,3000,8000,22000,1
2589,0,0,No,47000,115000,559,75000,0,26000,101000,1
2590,4,1,No,67000,160000,791,0,130000,52000,182000,1
2591,0,0,Yes,37000,113000,538,62000,4000,54000,120000,0
2592,2,1,No,74000,160000,358,167000,55000,43000,265000,0
2593,2,0,No,33000,117000,439,40000,63000,17000,120000,0
2594,2,1,Yes,48000,153000,503,33000,40000,43000,116000,0
2595,4,1,Yes,46000,119000,810,112000,82000,52000,246000,1
2596,1,1,Yes,80000,306000,302,127000,131000,68000,326000,0
2597,0,0,No,41000,88000,300,109000,64000,35000,208000,0
2598,4,0,No,26000,72000,612,13000,10000,14000,37000,1
2599,3,0,No,13000,50000,686,27000,20000,9000,56000,1
2600,0,1,Yes,23000,49000,409,33000,24000,32000,89000,0
2601,5,1,No,3000,9000,492,8000,3000,4000,15000,0
2602,0,1,Yes,70000,217000,498,66000,55000,39000,160000,0
2603,3,0,Yes,44000,109000,611,86000,63000,30000,179000,1
2604,5,0,Yes,51000,118000,776,76000,4000,44000,124000,1
2605,1,0,No,59000,130000,779,108000,116000,66000,290000,1
2606,3,1,Yes,78000,272000,560,36000,81000,86000,203000,1
2607,4,1,Yes,22000,51000,308,32000,26000,31000,89000,0
2608,4,0,No,54000,126000,786,3000,25000,66000,94000,1
2609,1,0,No,74000,291000,597,121000,48000,70000,239000,1
2610,4,1,No,58000,120000,811,94000,88000,31000,213000,1
2611,1,1,Yes,58000,130000,862,113000,84000,39000,236000,1
2612,3,0,Yes,48000,142000,369,32000,2000,30000,64000,0
2613,1,0,Yes,74000,239000,687,208000,109000,56000,373000,1
2614,0,0,Yes,96000,196000,500,215000,7000,109000,331000,0
2615,2,0,Yes,2000,5000,746,4000,0,0,4000,1
2616,4,0,No,7000,21000,619,19000,7000,10000,36000,1
2617,2,0,No,76000,167000,692,99000,96000,74000,269000,1
2618,1,0,Yes,14000,33000,321,9000,15000,7000,31000,0
2619,2,0,Yes,38000,150000,730,108000,29000,36000,173000,1
2620,3,0,No,27000,108000,480,44000,0,35000,79000,0
2621,2,0,Yes,50000,107000,753,126000,90000,57000,273000,1
2622,4,1,Yes,90000,289000,637,113000,12000,48000,173000,1
2623,3,1,No,37000,90000,483,93000,4000,36000,133000,0
2624,4,0,Yes,3000,11000,315,7000,1000,1000,9000,1
2625,4,1,No,18000,41000,777,22000,25000,19000,66000,1
2626,2,1,No,79000,177000,402,209000,118000,84000,411000,0
2627,4,1,Yes,21000,77000,493,43000,4000,13000,60000,0
2628,0,1,Yes,9000,31000,355,17000,1000,5000,23000,1
2629,3,1,No,99000,236000,557,183000,86000,91000,360000,1
2630,0,0,Yes,56000,200000,606,71000,5000,76000,152000,1
2631,1,0,Yes,60000,122000,743,88000,26000,29000,143000,1
2632,5,0,No,57000,184000,579,128000,40000,49000,217000,1
2633,0,1,Yes,90000,331000,734,28000,59000,103000,190000,1
2634,0,1,No,73000,161000,490,76000,14000,107000,197000,0
2635,5,1,No,53000,205000,802,112000,71000,41000,224000,1
2636,1,0,Yes,35000,74000,867,5000,66000,21000,92000,1
2637,0,0,No,10000,22000,302,22000,4000,14000,40000,0
2638,0,0,No,51000,199000,867,18000,71000,57000,146000,1
2639,0,1,Yes,29000,99000,312,18000,45000,37000,100000,0
2640,3,0,No,76000,191000,762,148000,150000,73000,371000,1
2641,5,0,Yes,60000,147000,462,154000,97000,35000,286000,0
2642,1,1,No,63000,182000,849,43000,58000,52000,153000,1
2643,3,0,No,19000,74000,592,23000,30000,18000,71000,1
2644,4,1,No,6000,14000,507,2000,3000,4000,9000,0
2645,2,0,Yes,41000,114000,505,81000,75000,55000,211000,0
2646,0,0,Yes,8000,32000,467,9000,4000,8000,21000,0
2647,2,0,No,66000,229000,543,25000,110000,85000,220000,0
2648,4,1,Yes,3000,11000,674,6000,0,2000,8000,1
2649,3,1,No,61000,135000,717,157000,42000,34000,233000,1
2650,5,0,Yes,48000,170000,666,68000,54000,29000,151000,1
2651,4,0,No,45000,173000,830,2000,42000,25000,69000,1
2652,2,1,No,38000,94000,383,83000,5000,23000,111000,0
2653,2,1,Yes,70000,189000,584,130000,136000,50000,316000,1
2654,2,0,No,44000,142000,799,63000,78000,24000,165000,1
2655,5,1,No,53000,194000,510,147000,70000,37000,254000,0
2656,0,0,Yes,26000,59000,572,58000,31000,38000,127000,1
2657,3,0,No,33000,131000,554,60000,25000,38000,123000,1
2658,1,0,Yes,12000,48000,344,29000,17000,13000,59000,0
2659,3,1,No,43000,86000,881,91000,52000,55000,198000,1
2660,0,0,Yes,84000,272000,514,25000,64000,72000,161000,0
2661,0,1,No,6000,18000,796,10000,7000,5000,22000,1
2662,2,1,Yes,47000,162000,802,23000,54000,67000,144000,1
2663,3,1,No,42000,125000,375,13000,51000,24000,88000,0
2664,2,1,No,43000,147000,871,41000,73000,44000,158000,1
2665,0,0,No,8000,29000,439,1000,9000,12000,22000,1
2666,0,0,Yes,93000,320000,438,248000,64000,124000,436000,0
2667,5,0,No,62000,137000,468,33000,123000,55000,211000,0
2668,3,1,Yes,35000,102000,645,104000,57000,24000,185000,1
2669,2,1,Yes,36000,92000,700,44000,18000,35000,97000,1
2670,5,1,Yes,95000,367000,348,35000,22000,114000,171000,0
2671,5,1,Yes,6000,14000,877,14000,4000,7000,25000,1
2672,0,0,Yes,38000,149000,899,78000,6000,28000,112000,1
2673,3,1,Yes,14000,35000,610,12000,6000,14000,32000,1
2674,1,0,No,63000,239000,742,15000,71000,43000,129000,1
2675,1,0,Yes,28000,66000,801,40000,49000,37000,126000,1
2676,4,1,Yes,54000,171000,533,138000,51000,47000,236000,1
2677,3,0,Yes,63000,239000,656,127000,93000,51000,271000,1
2678,3,1,Yes,39000,143000,785,109000,76000,49000,234000,1
2679,2,1,Yes,42000,157000,332,70000,7000,30000,107000,1
2680,0,1,No,31000,81000,768,4000,16000,24000,44000,1
2681,1,1,No,34000,86000,640,77000,10000,44000,131000,1
2682,4,0,No,15000,31000,885,1000,28000,19000,48000,1
2683,3,0,Yes,9000,20000,772,23000,7000,8000,38000,1
2684,4,1,Yes,78000,256000,665,10000,23000,82000,115000,1
2685,1,0,Yes,35000,105000,454,83000,40000,21000,144000,0
2686,1,0,No,84000,325000,698,206000,59000,122000,387000,1
2687,4,0,Yes,64000,213000,332,36000,91000,80000,207000,0
2688,1,0,No,96000,283000,536,187000,93000,60000,340000,0
2689,5,0,Yes,21000,65000,796,24000,28000,27000,79000,1
2690,2,0,Yes,60000,199000,486,121000,81000,66000,268000,0
2691,0,0,Yes,83000,168000,422,80000,106000,114000,300000,0
2692,1,0,Yes,53000,185000,501,67000,86000,43000,196000,0
2693,1,0,Yes,97000,235000,666,151000,94000,80000,325000,1
2694,3,0,Yes,82000,165000,371,190000,12000,82000,284000,0
2695,5,1,No,34000,69000,312,18000,4000,38000,60000,0
2696,5,1,No,28000,110000,753,39000,46000,24000,109000,1
2697,0,0,Yes,24000,52000,740,63000,10000,29000,102000,1
2698,1,1,No,82000,240000,366,109000,152000,104000,365000,0
2699,4,0,No,42000,111000,526,116000,2000,49000,167000,0
2700,4,1,Yes,55000,148000,354,160000,34000,77000,271000,0
2701,5,0,Yes,29000,63000,719,79000,16000,16000,111000,1
2702,5,0,No,63000,201000,774,156000,118000,58000,332000,1
2703,5,0,Yes,97000,291000,732,47000,74000,124000,245000,1
2704,1,0,No,65000,160000,862,20000,0,97000,117000,1
2705,5,0,No,49000,108000,613,68000,8000,53000,129000,1
2706,5,1,Yes,69000,165000,447,41000,4000,66000,111000,0
2707,4,0,Yes,11000,30000,730,3000,6000,11000,20000,1
2708,2,0,Yes,78000,296000,568,-1000,86000,72000,157000,1
2709,2,1,Yes,82000,236000,495,230000,106000,61000,397000,0
2710,5,0,Yes,67000,236000,854,30000,33000,75000,138000,1
2711,3,1,Yes,74000,152000,548,167000,128000,48000,343000,0
2712,1,0,No,12000,27000,779,6000,22000,6000,34000,1
2713,0,0,No,95000,248000,564,174000,160000,120000,454000,1
2714,5,0,Yes,40000,82000,571,35000,77000,44000,156000,1
2715,0,0,Yes,86000,326000,778,215000,141000,110000,466000,1
2716,4,1,Yes,91000,284000,808,258000,118000,97000,473000,1
2717,0,0,Yes,71000,186000,770,192000,131000,51000,374000,1
2718,0,0,No,90000,284000,612,0,72000,132000,204000,1
2719,3,1,Yes,14000,27000,819,12000,15000,13000,40000,1
2720,1,1,No,88000,202000,627,242000,161000,119000,522000,1
2721,3,0,Yes,54000,147000,359,123000,99000,61000,283000,0
2722,1,1,No,61000,191000,341,57000,59000,63000,179000,0
2723,1,1,No,10000,36000,570,10000,13000,10000,33000,1
2724,3,1,Yes,77000,181000,736,78000,145000,100000,323000,1
2725,1,1,Yes,61000,129000,302,89000,75000,72000,236000,0
2726,2,0,Yes,77000,210000,420,161000,43000,105000,309000,0
2727,4,1,Yes,47000,120000,416,58000,82000,68000,208000,0
2728,2,1,Yes,91000,348000,836,213000,109000,99000,421000,1
2729,0,1,Yes,58000,127000,528,84000,73000,76000,233000,0
2730,4,0,No,85000,249000,405,19000,4000,114000,137000,0
2731,2,1,Yes,99000,334000,783,166000,161000,95000,422000,1
2732,4,0,Yes,20000,40000,636,21000,0,17000,38000,1
2733,1,0,Yes,50000,168000,711,63000,76000,32000,171000,1
2734,1,1,Yes,32000,118000,848,55000,32000,23000,110000,1
2735,1,0,Yes,80000,278000,804,79000,16000,118000,213000,1
2736,0,0,Yes,12000,28000,892,32000,1000,17000,50000,1
2737,2,0,Yes,58000,228000,696,121000,2000,48000,171000,1
2738,1,1,No,25000,76000,888,74000,42000,19000,135000,1
2739,1,0,Yes,6000,14000,699,4000,5000,8000,17000,1
2740,5,1,No,49000,130000,865,133000,37000,65000,235000,1
2741,2,1,Yes,94000,373000,383,78000,159000,77000,314000,0
2742,2,1,No,53000,193000,368,147000,4000,37000,188000,0
2743,5,0,No,51000,158000,607,60000,77000,70000,207000,1
2744,4,0,Yes,29000,89000,827,4000,34000,16000,54000,1
2745,1,1,No,91000,340000,672,86000,16000,88000,190000,1
2746,3,0,Yes,88000,267000,708,160000,153000,96000,409000,1
2747,4,0,No,26000,88000,682,45000,47000,16000,108000,1
2748,1,1,Yes,97000,255000,741,219000,62000,49000,330000,1
2749,5,0,Yes,6000,12000,343,1000,7000,6000,14000,0
2750,0,1,Yes,41000,111000,785,68000,53000,48000,169000,1
2751,1,0,Yes,80000,280000,830,224000,126000,106000,456000,1
2752,2,1,No,88000,267000,696,129000,153000,109000,391000,1
2753,1,1,No,2000,3000,697,6000,3000,1000,10000,1
2754,0,1,Yes,38000,117000,351,1000,67000,31000,99000,1
2755,3,1,No,68000,218000,556,164000,93000,54000,311000,1
2756,0,1,No,86000,318000,895,226000,159000,51000,436000,1
2757,2,1,Yes,28000,84000,534,83000,48000,15000,146000,0
2758,0,1,No,80000,298000,736,6000,157000,84000,247000,1
2759,2,1,Yes,23000,55000,629,46000,29000,19000,94000,1
2760,4,1,Yes,76000,162000,657,19000,93000,55000,167000,1
2761,2,1,No,29000,113000,839,7000,51000,26000,84000,1
2762,4,0,No,79000,257000,589,43000,3000,98000,144000,1
2763,2,0,No,19000,45000,805,22000,31000,23000,76000,1
2764,3,0,Yes,46000,136000,729,13000,89000,59000,161000,1
2765,1,0,No,26000,77000,399,37000,43000,35000,115000,0
2766,2,0,No,27000,67000,413,76000,8000,23000,107000,0
2767,5,1,Yes,63000,132000,321,67000,40000,71000,178000,0
2768,0,1,Yes,26000,75000,853,42000,39000,14000,95000,1
2769,4,0,Yes,77000,234000,400,39000,34000,107000,180000,0
2770,0,1,Yes,74000,163000,630,112000,132000,53000,297000,1
2771,3,1,Yes,73000,216000,557,19000,38000,93000,150000,1
2772,1,1,No,29000,76000,358,8000,7000,21000,36000,0
2773,3,1,Yes,66000,160000,510,12000,48000,63000,123000,0
2774,2,1,Yes,27000,96000,554,58000,2000,19000,79000,1
2775,3,1,Yes,83000,277000,596,205000,154000,74000,433000,1
2776,0,1,No,49000,185000,659,88000,17000,49000,154000,1
2777,4,1,Yes,79000,307000,322,106000,132000,63000,301000,0
2778,5,1,Yes,88000,213000,852,80000,64000,99000,243000,1
2779,5,0,No,40000,141000,653,58000,41000,54000,153000,1
2780,4,1,Yes,39000,92000,737,28000,23000,52000,103000,1
2781,3,1,Yes,77000,189000,583,93000,30000,93000,216000,1
2782,1,1,Yes,38000,100000,873,51000,28000,40000,119000,1
2783,5,1,No,80000,270000,595,45000,52000,104000,201000,1
2784,5,1,Yes,34000,113000,871,65000,39000,24000,128000,1
2785,5,1,Yes,55000,188000,603,33000,7000,50000,90000,1
2786,0,0,No,77000,293000,801,62000,118000,47000,227000,1
2787,5,1,No,40000,94000,723,2000,0,20000,22000,1
2788,5,0,Yes,59000,226000,630,23000,42000,68000,133000,1
2789,0,0,Yes,26000,99000,368,36000,15000,20000,71000,0
2790,3,1,No,66000,222000,759,89000,22000,85000,196000,1
2791,0,0,Yes,10000,30000,382,22000,7000,9000,38000,0
2792,4,0,Yes,8000,28000,645,9000,14000,6000,29000,1
2793,0,1,No,32000,63000,878,67000,52000,36000,155000,1
2794,4,1,No,84000,234000,350,187000,91000,67000,345000,0
2795,3,1,Yes,58000,176000,720,49000,42000,66000,157000,1
2796,0,0,Yes,73000,281000,673,137000,12000,89000,238000,1
2797,1,1,No,39000,80000,448,1000,19000,40000,60000,0
2798,2,0,Yes,46000,160000,720,0,40000,42000,82000,1
2799,0,1,No,36000,123000,300,52000,30000,54000,136000,1
2800,4,1,No,75000,287000,520,46000,35000,57000,138000,0
2801,1,1,No,52000,150000,794,32000,72000,51000,155000,1
2802,3,1,Yes,44000,100000,875,59000,52000,41000,152000,1
2803,1,0,Yes,51000,129000,533,67000,67000,39000,173000,0
2804,0,1,No,60000,236000,776,138000,27000,88000,253000,1
2805,2,1,No,38000,114000,706,10000,40000,28000,78000,1
2806,3,1,No,28000,109000,710,6000,24000,36000,66000,1
2807,5,1,Yes,65000,183000,333,81000,4000,70000,155000,0
2808,2,0,Yes,16000,64000,787,10000,3000,11000,24000,1
2809,4,1,No,55000,186000,569,135000,62000,73000,270000,1
2810,0,1,Yes,96000,201000,427,72000,23000,74000,169000,0
2811,0,1,No,70000,278000,640,115000,37000,82000,234000,1
2812,2,0,No,40000,81000,312,35000,21000,31000,87000,0
2813,1,0,Yes,81000,309000,464,136000,98000,75000,309000,0
2814,2,0,Yes,66000,228000,490,61000,100000,64000,225000,0
2815,5,1,No,41000,102000,431,62000,22000,43000,127000,0
2816,1,1,No,66000,248000,500,86000,41000,61000,188000,1
2817,4,1,No,51000,122000,511,27000,60000,34000,121000,0
2818,4,1,No,82000,252000,691,58000,89000,105000,252000,1
2819,1,0,Yes,95000,244000,696,255000,67000,63000,385000,1
2820,0,0,Yes,76000,276000,437,100000,112000,68000,280000,1
2821,2,0,Yes,84000,208000,335,67000,123000,101000,291000,0
2822,4,1,No,76000,251000,671,46000,132000,43000,221000,1
2823,4,0,Yes,14000,37000,621,31000,9000,18000,58000,1
2824,4,0,Yes,27000,68000,455,47000,26000,27000,100000,0
2825,1,1,Yes,2000,5000,856,5000,2000,2000,9000,1
2826,3,1,No,6000,21000,892,7000,4000,5000,16000,1
2827,4,1,No,52000,129000,819,34000,41000,75000,150000,1
2828,0,0,Yes,51000,116000,308,87000,13000,70000,170000,0
2829,4,1,Yes,92000,186000,889,269000,42000,97000,408000,1
2830,5,0,No,65000,232000,713,67000,14000,72000,153000,1
2831,0,1,No,85000,210000,665,36000,96000,113000,245000,1
2832,4,0,No,20000,60000,837,13000,19000,23000,55000,1
2833,4,0,Yes,75000,180000,395,2000,128000,97000,227000,0
2834,0,1,Yes,75000,289000,632,217000,107000,99000,423000,1
2835,2,0,No,20000,43000,497,51000,2000,28000,81000,0
2836,3,1,Yes,14000,27000,694,38000,2000,17000,57000,1
2837,1,0,Yes,17000,56000,882,31000,26000,16000,73000,1
2838,2,1,Yes,53000,149000,504,106000,21000,32000,159000,0
2839,4,0,No,89000,301000,747,206000,129000,103000,438000,1
2840,3,1,No,97000,353000,462,115000,95000,72000,282000,1
2841,5,1,No,90000,259000,538,111000,111000,81000,303000,0
2842,2,0,Yes,85000,309000,664,57000,99000,74000,230000,1
2843,1,0,No,35000,109000,524,88000,62000,28000,178000,1
2844,1,0,No,5000,14000,464,11000,0,5000,16000,0
2845,3,1,No,89000,191000,807,23000,165000,104000,292000,1
2846,2,0,Yes,78000,272000,622,60000,60000,43000,163000,1
2847,5,0,Yes,98000,278000,827,24000,149000,95000,268000,1
2848,0,1,No,52000,190000,687,119000,5000,44000,168000,1
2849,4,1,No,74000,194000,835,164000,142000,65000,371000,1
2850,3,1,Yes,12000,33000,772,7000,9000,14000,30000,1
2851,1,0,Yes,10000,32000,710,1000,2000,9000,12000,1
2852,3,1,Yes,95000,325000,581,28000,143000,47000,218000,1
2853,3,0,No,45000,117000,775,87000,28000,45000,160000,1
2854,2,1,No,49000,160000,710,87000,71000,57000,215000,1
2855,3,0,Yes,7000,25000,321,19000,12000,4000,35000,0
2856,0,1,No,94000,283000,761,225000,148000,101000,474000,1
2857,3,0,Yes,83000,314000,674,10000,16000,61000,87000,0
